location,stockCode,year,stockName
俄罗斯,000758.SZ,2016,中色股份
非洲,000758.SZ,2016,中色股份
南美洲,000758.SZ,2016,中色股份
,600209.SH,2016,ST罗顿
,603100.SH,2016,川仪股份
,600033.SH,2016,福建高速
,000625.SZ,2016,长安汽车
,300412.SZ,2016,迦南科技
香港,300348.SZ,2016,长亮科技
马来西亚,300348.SZ,2016,长亮科技
东南亚,300348.SZ,2016,长亮科技
中东,300348.SZ,2016,长亮科技
新加坡,000626.SZ,2016,远大控股
欧盟,603098.SH,2016,森特股份
,601107.SH,2016,四川成渝
,600515.SH,2016,海航基础
厄立特里亚,600039.SH,2016,四川路桥
坦桑尼亚,600039.SH,2016,四川路桥
科威特,600039.SH,2016,四川路桥
挪威,600039.SH,2016,四川路桥
,000852.SZ,2016,石化机械
文莱,603169.SH,2016,兰石重装
美国,603169.SH,2016,兰石重装
柬埔寨,603169.SH,2016,兰石重装
新疆,603169.SH,2016,兰石重装
,600335.SH,2016,国机汽车
,002296.SZ,2016,辉煌科技
,600755.SH,2016,厦门国贸
,600409.SH,2016,三友化工
南亚,000507.SZ,2016,珠海港
,601377.SH,2016,兴业证券
,600936.SH,2016,广西广电
香港,600820.SH,2016,隧道股份
澳门,600820.SH,2016,隧道股份
新加坡,600820.SH,2016,隧道股份
印度,600820.SH,2016,隧道股份
,600477.SH,2016,杭萧钢构
,600438.SH,2016,通威股份
委内瑞拉,300523.SZ,2016,辰安科技
南美,300523.SZ,2016,辰安科技
中亚,002800.SZ,2016,天顺股份
欧洲,002800.SZ,2016,天顺股份
,603699.SH,2016,纽威股份
俄罗斯,600063.SH,2016,皖维高新
,300512.SZ,2016,中亚股份
,603988.SH,2016,中电电机
印尼,601179.SH,2016,中国西电
埃及,601179.SH,2016,中国西电
日本,600151.SH,2016,航天机电
印度,600151.SH,2016,航天机电
美洲,600151.SH,2016,航天机电
澳洲,600151.SH,2016,航天机电
土耳其,600151.SH,2016,航天机电
香港,600151.SH,2016,航天机电
中东,600151.SH,2016,航天机电
,300001.SZ,2016,特锐德
,002300.SZ,2016,太阳电缆
中亚,000159.SZ,2016,国际实业
吉尔吉斯斯坦,000159.SZ,2016,国际实业
香港,000728.SZ,2016,国元证券
新加坡,000728.SZ,2016,国元证券
东南亚,000728.SZ,2016,国元证券
东南亚,603060.SH,2016,国检集团
蒙古,603060.SH,2016,国检集团
非洲,603060.SH,2016,国检集团
德国,603060.SH,2016,国检集团
,002783.SZ,2016,凯龙股份
东南亚,300560.SZ,2016,中富通
斯里兰卡,300560.SZ,2016,中富通
,000793.SZ,2016,华闻集团
,000753.SZ,2016,漳州发展
,603766.SH,2016,隆鑫通用
,601997.SH,2016,贵阳银行
,600590.SH,2016,泰豪科技
,000589.SZ,2016,贵州轮胎
,002450.SZ,2016,*ST康得
,000652.SZ,2016,泰达股份
,603696.SH,2016,安记食品
东南亚,603066.SH,2016,音飞储存
南美,603066.SH,2016,音飞储存
中东,603066.SH,2016,音飞储存
欧洲,603066.SH,2016,音飞储存
,002552.SZ,2016,宝鼎科技
中东,002459.SZ,2016,晶澳科技
东南亚,002459.SZ,2016,晶澳科技
韩国,002459.SZ,2016,晶澳科技
印度尼西亚,002459.SZ,2016,晶澳科技
泰国,002459.SZ,2016,晶澳科技
科威特,002459.SZ,2016,晶澳科技
新加坡,002459.SZ,2016,晶澳科技
印度,002459.SZ,2016,晶澳科技
意大利,002459.SZ,2016,晶澳科技
,000967.SZ,2016,盈峰环境
,603377.SH,2016,东方时尚
,603017.SH,2016,中衡设计
,600166.SH,2016,福田汽车
,300196.SZ,2016,长海股份
俄罗斯,002344.SZ,2016,海宁皮城
,601216.SH,2016,君正集团
,600853.SH,2016,龙建股份
乌兹别克斯坦,300435.SZ,2016,中泰股份
,603515.SH,2016,欧普照明
,601500.SH,2016,通用股份
东南亚,600105.SH,2016,永鼎股份
缅甸,600105.SH,2016,永鼎股份
孟加拉,600105.SH,2016,永鼎股份
东非,600105.SH,2016,永鼎股份
埃塞俄比亚,600105.SH,2016,永鼎股份
,300274.SZ,2016,阳光电源
巴基斯坦,300212.SZ,2016,易华录
肯尼亚,300212.SZ,2016,易华录
白俄罗斯,300212.SZ,2016,易华录
吉尔吉斯,300212.SZ,2016,易华录
格鲁吉亚,300212.SZ,2016,易华录
俄罗斯,300212.SZ,2016,易华录
越南,002593.SZ,2016,日上集团
美国,002593.SZ,2016,日上集团
台湾,002593.SZ,2016,日上集团
阿曼,002593.SZ,2016,日上集团
意大利,002593.SZ,2016,日上集团
新加坡,002593.SZ,2016,日上集团
,002483.SZ,2016,润邦股份
,300011.SZ,2016,鼎汉技术
,000751.SZ,2016,锌业股份
,600277.SH,2016,亿利洁能
,002688.SZ,2016,金河生物
,300048.SZ,2016,合康新能
,300148.SZ,2016,天舟文化
,002468.SZ,2016,申通快递
菲律宾,002452.SZ,2016,长高集团
荷兰,002452.SZ,2016,长高集团
新疆,002087.SZ,2016,新野纺织
德国,603569.SH,2016,长久物流
俄罗斯,603569.SH,2016,长久物流
,000567.SZ,2016,海德股份
香港,603128.SH,2016,华贸物流
,601002.SH,2016,晋亿实业
俄罗斯,002543.SZ,2016,万和电气
南美,002543.SZ,2016,万和电气
中东,002543.SZ,2016,万和电气
东南亚,002543.SZ,2016,万和电气
欧洲,002543.SZ,2016,万和电气
巴西,002543.SZ,2016,万和电气
澳门,002063.SZ,2016,远光软件
,002736.SZ,2016,国信证券
,002023.SZ,2016,海特高新
德国,300407.SZ,2016,凯发电气
英国,300407.SZ,2016,凯发电气
瑞士,300407.SZ,2016,凯发电气
欧洲,300407.SZ,2016,凯发电气
波兰,300407.SZ,2016,凯发电气
捷克,300407.SZ,2016,凯发电气
罗马尼亚,300407.SZ,2016,凯发电气
保加利亚,300407.SZ,2016,凯发电气
意大利,300407.SZ,2016,凯发电气
土耳其,300407.SZ,2016,凯发电气
俄罗斯,300407.SZ,2016,凯发电气
亚洲,300407.SZ,2016,凯发电气
韩国,300407.SZ,2016,凯发电气
马来西亚,300407.SZ,2016,凯发电气
菲律宾,300407.SZ,2016,凯发电气
香港,300407.SZ,2016,凯发电气
台湾,300407.SZ,2016,凯发电气
,300407.SZ,2016,凯发电气
巴基斯坦,300407.SZ,2016,凯发电气
,600526.SH,2016,菲达环保
,002540.SZ,2016,亚太科技
,603611.SH,2016,诺力股份
中东,600089.SH,2016,特变电工
,300490.SZ,2016,华自科技
,300284.SZ,2016,苏交科
,600668.SH,2016,尖峰集团
哈萨克斯坦,603966.SH,2016,法兰泰克
巴基斯坦,603966.SH,2016,法兰泰克
马来西亚,603966.SH,2016,法兰泰克
孟加拉国,603966.SH,2016,法兰泰克
东南亚,603966.SH,2016,法兰泰克
泰国,600623.SH,2016,华谊集团
香港,600623.SH,2016,华谊集团
美国,600623.SH,2016,华谊集团
,600133.SH,2016,东湖高新
英国,300471.SZ,2016,厚普股份
俄罗斯,300471.SZ,2016,厚普股份
尼日利亚,300471.SZ,2016,厚普股份
巴基斯坦,300471.SZ,2016,厚普股份
,300366.SZ,2016,创意信息
,002120.SZ,2016,韵达股份
哈萨克斯坦,600496.SH,2016,精工钢构
沙特阿拉伯,600496.SH,2016,精工钢构
沙特,600496.SH,2016,精工钢构
安哥拉,600496.SH,2016,精工钢构
,603688.SH,2016,石英股份
巴拿马,600100.SH,2016,同方股份
泰国,600100.SH,2016,同方股份
厄瓜多尔,600100.SH,2016,同方股份
,603508.SH,2016,思维列控
非洲,600510.SH,2016,黑牡丹
东南亚,600510.SH,2016,黑牡丹
柬埔寨,600510.SH,2016,黑牡丹
越南,600510.SH,2016,黑牡丹
日本,600510.SH,2016,黑牡丹
欧洲,002218.SZ,2016,拓日新能
美国,002218.SZ,2016,拓日新能
日本,002218.SZ,2016,拓日新能
东南亚,002218.SZ,2016,拓日新能
中东,002218.SZ,2016,拓日新能
非洲,002218.SZ,2016,拓日新能
印度,002218.SZ,2016,拓日新能
南美,002218.SZ,2016,拓日新能
北非,002218.SZ,2016,拓日新能
南亚,002218.SZ,2016,拓日新能
巴基斯坦,002218.SZ,2016,拓日新能
沙特阿拉伯,002218.SZ,2016,拓日新能
,002209.SZ,2016,达意隆
,002010.SZ,2016,传化智联
,002642.SZ,2016,荣联科技
,000088.SZ,2016,盐田港
捷克,002146.SZ,2016,荣盛发展
中东欧,002146.SZ,2016,荣盛发展
西安,002146.SZ,2016,荣盛发展
欧洲,600273.SH,2016,嘉化能源
印度,600273.SH,2016,嘉化能源
澳洲,600273.SH,2016,嘉化能源
东南亚,600273.SH,2016,嘉化能源
,300517.SZ,2016,海波重科
,000759.SZ,2016,中百集团
美国,600363.SH,2016,联创光电
日本,600363.SH,2016,联创光电
法国,600363.SH,2016,联创光电
东盟,600363.SH,2016,联创光电
南亚,600363.SH,2016,联创光电
西亚,600363.SH,2016,联创光电
中亚,600363.SH,2016,联创光电
北非,600363.SH,2016,联创光电
中东,600363.SH,2016,联创光电
非洲,600363.SH,2016,联创光电
东南亚,600363.SH,2016,联创光电
英国,600757.SH,2016,长江传媒
非洲,600757.SH,2016,长江传媒
马来西亚,600757.SH,2016,长江传媒
埃及,600757.SH,2016,长江传媒
肯尼亚,600757.SH,2016,长江传媒
,600120.SH,2016,浙江东方
香港,000546.SZ,2016,金圆股份
日本,603021.SH,2016,山东华鹏
,600153.SH,2016,建发股份
香港,002482.SZ,2016,广田集团
澳门,002482.SZ,2016,广田集团
哈萨克斯坦,002482.SZ,2016,广田集团
泰国,002482.SZ,2016,广田集团
中东,002482.SZ,2016,广田集团
东南亚,002482.SZ,2016,广田集团
非洲,002482.SZ,2016,广田集团
澳大利亚,002482.SZ,2016,广田集团
德国,002482.SZ,2016,广田集团
,001696.SZ,2016,宗申动力
东南亚,600422.SH,2016,昆药集团
中亚,600422.SH,2016,昆药集团
北美,600422.SH,2016,昆药集团
非洲,600422.SH,2016,昆药集团
唐山,601000.SH,2016,唐山港
新疆,601000.SH,2016,唐山港
中亚,601000.SH,2016,唐山港
欧洲,601000.SH,2016,唐山港
新疆,002307.SZ,2016,北新路桥
巴基斯坦,002307.SZ,2016,北新路桥
加拿大,002476.SZ,2016,宝莫股份
新疆,002476.SZ,2016,宝莫股份
,002326.SZ,2016,永太科技
,600802.SH,2016,福建水泥
,000070.SZ,2016,特发信息
,002684.SZ,2016,ST猛狮
,002149.SZ,2016,西部材料
,002083.SZ,2016,孚日股份
云南,000807.SZ,2016,云铝股份
,600104.SH,2016,上汽集团
,300254.SZ,2016,仟源医药
,600685.SH,2016,中船防务
,300087.SZ,2016,荃银高科
,601958.SH,2016,金钼股份
,600967.SH,2016,内蒙一机
新疆,300558.SZ,2016,贝达药业
新西兰,300558.SZ,2016,贝达药业
美国,600428.SH,2016,中远海特
东盟,600428.SH,2016,中远海特
非洲,600428.SH,2016,中远海特
拉美,600428.SH,2016,中远海特
香港,000797.SZ,2016,中国武夷
菲律宾,000797.SZ,2016,中国武夷
肯尼亚,000797.SZ,2016,中国武夷
非洲,000797.SZ,2016,中国武夷
东非,000797.SZ,2016,中国武夷
西非,000797.SZ,2016,中国武夷
东南亚,000797.SZ,2016,中国武夷
澳洲,000797.SZ,2016,中国武夷
埃塞俄比亚,000797.SZ,2016,中国武夷
,601789.SH,2016,宁波建工
,601555.SH,2016,东吴证券
新疆,002524.SZ,2016,光正眼科
刚果民主共和国,002358.SZ,2016,森源电气
,600980.SH,2016,北矿科技
,002410.SZ,2016,广联达
孟加拉,002051.SZ,2016,中工国际
赞比亚,002051.SZ,2016,中工国际
玻利维亚,002051.SZ,2016,中工国际
厄瓜多尔,002051.SZ,2016,中工国际
尼加拉瓜,002051.SZ,2016,中工国际
委内瑞拉,002051.SZ,2016,中工国际
斯里兰卡,002051.SZ,2016,中工国际
埃塞俄比亚,002051.SZ,2016,中工国际
加拿大,002051.SZ,2016,中工国际
亚洲,002051.SZ,2016,中工国际
非洲,002051.SZ,2016,中工国际
拉丁美洲,002051.SZ,2016,中工国际
欧洲,002051.SZ,2016,中工国际
北美洲,002051.SZ,2016,中工国际
大洋洲,002051.SZ,2016,中工国际
,600490.SH,2016,鹏欣资源
,600055.SH,2016,万东医疗
,000960.SZ,2016,锡业股份
,600311.SH,2016,*ST荣华
,300240.SZ,2016,飞力达
巴西,603556.SH,2016,海兴电力
南非,603556.SH,2016,海兴电力
巴基斯坦,603556.SH,2016,海兴电力
香港,603556.SH,2016,海兴电力
肯尼亚,603556.SH,2016,海兴电力
哥伦比亚,603556.SH,2016,海兴电力
,600023.SH,2016,浙能电力
,300481.SZ,2016,濮阳惠成
,600179.SH,2016,*ST安通
,600000.SH,2016,浦发银行
,000008.SZ,2016,神州高铁
,000586.SZ,2016,汇源通信
西安,600498.SH,2016,烽火通信
南美,600498.SH,2016,烽火通信
内蒙古,600021.SH,2016,上海电力
新疆,600021.SH,2016,上海电力
,600172.SH,2016,黄河旋风
德国,002340.SZ,2016,格林美
欧洲,002340.SZ,2016,格林美
南非,002340.SZ,2016,格林美
,002455.SZ,2016,百川股份
,000060.SZ,2016,中金岭南
,600117.SH,2016,西宁特钢
新疆,603101.SH,2016,汇嘉时代
,600626.SH,2016,申达股份
新闻和出版业 ,601900.SH,2016,南方传媒
委内瑞拉,002135.SZ,2016,东南网架
,600468.SH,2016,百利电气
云南,300021.SZ,2016,大禹节水
酒泉,300021.SZ,2016,大禹节水
以色列,300021.SZ,2016,大禹节水
,600635.SH,2016,大众公用
,000665.SZ,2016,湖北广电
,603909.SH,2016,合诚股份
,603393.SH,2016,新天然气
,002434.SZ,2016,万里扬
,002040.SZ,2016,南京港
,603869.SH,2016,新智认知
,000717.SZ,2016,韶钢松山
东南亚,603019.SH,2016,中科曙光
俄罗斯,603019.SH,2016,中科曙光
东欧,603019.SH,2016,中科曙光
,603029.SH,2016,天鹅股份
,601688.SH,2016,华泰证券
香港,600016.SH,2016,民生银行
,601126.SH,2016,四方股份
东南亚,300198.SZ,2016,纳川股份
中东,300198.SZ,2016,纳川股份
,000792.SZ,2016,*ST盐湖
欧洲,601919.SH,2016,中远海控
北美,601919.SH,2016,中远海控
东南亚,601919.SH,2016,中远海控
西亚,601919.SH,2016,中远海控
南美,601919.SH,2016,中远海控
澳洲,601919.SH,2016,中远海控
日本,601919.SH,2016,中远海控
韩国,601919.SH,2016,中远海控
非洲,601919.SH,2016,中远海控
中东,601919.SH,2016,中远海控
新加坡,601919.SH,2016,中远海控
意大利,601919.SH,2016,中远海控
,600658.SH,2016,电子城
,600600.SH,2016,青岛啤酒
,300440.SZ,2016,运达科技
马来西亚,002430.SZ,2016,杭氧股份
,002114.SZ,2016,罗平锌电
,000404.SZ,2016,长虹华意
,002077.SZ,2016,*ST大港
西安,000858.SZ,2016,五粮液
意大利,000157.SZ,2016,中联重科
德国,000157.SZ,2016,中联重科
荷兰,000157.SZ,2016,中联重科
白俄罗斯,000157.SZ,2016,中联重科
印度,000157.SZ,2016,中联重科
北美,000157.SZ,2016,中联重科
缅甸,000157.SZ,2016,中联重科
印尼,000157.SZ,2016,中联重科
泰国,000157.SZ,2016,中联重科
迪拜,000157.SZ,2016,中联重科
俄罗斯,000157.SZ,2016,中联重科
,601818.SH,2016,光大银行
,600535.SH,2016,天士力
酒泉,600122.SH,2016,*ST宏图
美国,300164.SZ,2016,通源石油
中亚,300164.SZ,2016,通源石油
北美，南美,300164.SZ,2016,通源石油
北非,300164.SZ,2016,通源石油
新疆,002471.SZ,2016,中超控股
印度,002471.SZ,2016,中超控股
越南,002471.SZ,2016,中超控股
澳大利亚,002471.SZ,2016,中超控股
阿曼,002471.SZ,2016,中超控股
苏丹,002471.SZ,2016,中超控股
坦桑尼亚,002471.SZ,2016,中超控股
尼日利亚,002471.SZ,2016,中超控股
肯尼亚,002471.SZ,2016,中超控股
斯里兰卡,002471.SZ,2016,中超控股
毛里求斯,002471.SZ,2016,中超控股
南非,002471.SZ,2016,中超控股
巴西,002471.SZ,2016,中超控股
塞浦路斯,002471.SZ,2016,中超控股
,601866.SH,2016,中远海发
,002320.SZ,2016,海峡股份
吉尔吉斯斯坦,000719.SZ,2016,中原传媒
东盟,000582.SZ,2016,北部湾港
东南亚,000582.SZ,2016,北部湾港
越南,000582.SZ,2016,北部湾港
香港,000582.SZ,2016,北部湾港
亚,000151.SZ,2016,中成股份
非,000151.SZ,2016,中成股份
拉,000151.SZ,2016,中成股份
孟加拉,000151.SZ,2016,中成股份
埃塞俄比亚,000151.SZ,2016,中成股份
巴巴多斯,000151.SZ,2016,中成股份
牙买加,000151.SZ,2016,中成股份
肯尼亚,000151.SZ,2016,中成股份
坦桑尼亚,000151.SZ,2016,中成股份
南非,000151.SZ,2016,中成股份
乌干达,000151.SZ,2016,中成股份
佛得角,000151.SZ,2016,中成股份
古巴,000151.SZ,2016,中成股份
加拿大,000151.SZ,2016,中成股份
印度,000151.SZ,2016,中成股份
缅甸,000151.SZ,2016,中成股份
多哥,000151.SZ,2016,中成股份
亚非拉,000151.SZ,2016,中成股份
亚洲,000151.SZ,2016,中成股份
非洲,000151.SZ,2016,中成股份
拉丁美洲,000151.SZ,2016,中成股份
塞俄比亚,000151.SZ,2016,中成股份
吉布提,601390.SH,2016,中国中铁
乌兹别克斯坦,601390.SH,2016,中国中铁
香港,601186.SH,2016,中国铁建
澳门,601186.SH,2016,中国铁建
非洲,601186.SH,2016,中国铁建
亚洲,601186.SH,2016,中国铁建
南美洲,601186.SH,2016,中国铁建
欧洲,601186.SH,2016,中国铁建
美洲,601186.SH,2016,中国铁建
大洋洲,601186.SH,2016,中国铁建
,600303.SH,2016,曙光股份
,600190.SH,2016,锦州港
越南,300515.SZ,2016,三德科技
新加坡,300515.SZ,2016,三德科技
波兰,300515.SZ,2016,三德科技
罗马尼亚,300515.SZ,2016,三德科技
阿联酋,300515.SZ,2016,三德科技
,002302.SZ,2016,西部建设
,000969.SZ,2016,安泰科技
,600545.SH,2016,卓郎智能
,600350.SH,2016,山东高速
,002060.SZ,2016,粤水电
,601872.SH,2016,招商轮船
东南亚,002140.SZ,2016,东华科技
中东,002140.SZ,2016,东华科技
非洲,002140.SZ,2016,东华科技
俄罗斯,002140.SZ,2016,东华科技
印尼,002140.SZ,2016,东华科技
北非,002140.SZ,2016,东华科技
,600528.SH,2016,中铁工业
,600035.SH,2016,楚天高速
新西兰,002497.SZ,2016,雅化集团
澳大利亚,002497.SZ,2016,雅化集团
澳洲,002497.SZ,2016,雅化集团
新疆,601111.SH,2016,中国国航
,600366.SH,2016,宁波韵升
,002480.SZ,2016,新筑股份
马来西亚,601636.SH,2016,旗滨集团
,600493.SH,2016,凤竹纺织
,600452.SH,2016,涪陵电力
,002353.SZ,2016,杰瑞股份
,600917.SH,2016,重庆燃气
,600353.SH,2016,旭光电子
,600837.SH,2016,海通证券
,600415.SH,2016,小商品城
成都,000021.SZ,2016,深科技
中东,000021.SZ,2016,深科技
欧洲,000021.SZ,2016,深科技
马来西亚,000021.SZ,2016,深科技
,603838.SH,2016,四通股份
,601992.SH,2016,金隅集团
,000089.SZ,2016,深圳机场
非洲,603333.SH,2016,尚纬股份
中东,603333.SH,2016,尚纬股份
东南亚,603333.SH,2016,尚纬股份
巴基斯坦,603333.SH,2016,尚纬股份
英国,603333.SH,2016,尚纬股份
俄罗斯,603333.SH,2016,尚纬股份
美国,603333.SH,2016,尚纬股份
阿根廷,603333.SH,2016,尚纬股份
土耳其,603333.SH,2016,尚纬股份
罗马尼亚,603333.SH,2016,尚纬股份
,600416.SH,2016,*ST湘电
,002457.SZ,2016,青龙管业
,300539.SZ,2016,横河模具
,600618.SH,2016,氯碱化工
,000951.SZ,2016,中国重汽
,000338.SZ,2016,潍柴动力
,300338.SZ,2016,开元教育
,300092.SZ,2016,科新机电
宁夏,603018.SH,2016,华设集团
美国,601766.SH,2016,中国中车
肯尼亚,601766.SH,2016,中国中车
泰国,601766.SH,2016,中国中车
印度,601766.SH,2016,中国中车
巴基斯坦,601766.SH,2016,中国中车
北美,601766.SH,2016,中国中车
拉美,601766.SH,2016,中国中车
马来西亚,601766.SH,2016,中国中车
东盟,601766.SH,2016,中国中车
德国,601766.SH,2016,中国中车
英国,601766.SH,2016,中国中车
澳大利亚,601766.SH,2016,中国中车
捷克,601766.SH,2016,中国中车
,600343.SH,2016,航天动力
印尼,600340.SH,2016,华夏幸福
印度,600340.SH,2016,华夏幸福
越南,600340.SH,2016,华夏幸福
埃及,600340.SH,2016,华夏幸福
美国,600340.SH,2016,华夏幸福
韩国,600340.SH,2016,华夏幸福
以色列,600340.SH,2016,华夏幸福
德国,600340.SH,2016,华夏幸福
印度尼西亚,600340.SH,2016,华夏幸福
新疆,601288.SH,2016,农业银行
刚果共和国,601288.SH,2016,农业银行
阿联酋,601288.SH,2016,农业银行
巴西,601288.SH,2016,农业银行
英国,601288.SH,2016,农业银行
澳门,601288.SH,2016,农业银行
新西兰,601939.SH,2016,建设银行
马来西亚,601939.SH,2016,建设银行
巴西,601939.SH,2016,建设银行
,601038.SH,2016,一拖股份
,600999.SH,2016,招商证券
,600871.SH,2016,石化油服
,600320.SH,2016,振华重工
,300008.SZ,2016,天海防务
印度,002367.SZ,2016,康力电梯
巴西,002367.SZ,2016,康力电梯
印度尼西亚,002367.SZ,2016,康力电梯
伊朗,002367.SZ,2016,康力电梯
韩国,002367.SZ,2016,康力电梯
,603618.SH,2016,杭电股份
,000880.SZ,2016,潍柴重机
印度,601811.SH,2016,新华文轩
泰国,601811.SH,2016,新华文轩
土耳其,601811.SH,2016,新华文轩
新西兰,601811.SH,2016,新华文轩
,601018.SH,2016,宁波港
,600483.SH,2016,福能股份
,600406.SH,2016,国电南瑞
美国,601800.SH,2016,中国交建
亚洲,601800.SH,2016,中国交建
肯尼亚,601800.SH,2016,中国交建
非洲,601800.SH,2016,中国交建
东南亚,601800.SH,2016,中国交建
大洋洲,601800.SH,2016,中国交建
中东,601800.SH,2016,中国交建
欧洲,601800.SH,2016,中国交建
南美,601800.SH,2016,中国交建
斯里兰卡,601800.SH,2016,中国交建
